,mel,afi,d4r,bea,cas,nsc,d6r,mfi,bik,mtt,ddr,mwf,sod,fer,pcr,bog,mor,cha,lta,imf,dzc,can,non,pau,mei,sti,mtn,jbw,stf,aft,bre,lau,gis,ast,nat,ton,dsc,afs,mtw,gme,doh,rth,d8r,ats,abw,dcc,lev,rut,atn,ltl,bph,clo,lov,mso,dnc,rte,phi,d3r,afy,vsv,los,aww,eab,ave
ton,0.9954810064446714,0.9987787946477736,0.9941593626754609,0.995823726309607,0.9962831399561379,0.9991106718627785,0.9899955456986822,0.9906021894802108,0.9956520035792364,0.9953491212911704,0.987305183661728,0.9675164500594478,0.9838438301002613,0.9994628031200133,0.9925639538676052,0.9992644234064206,0.9967922880064317,0.9845480823016205,0.9652638800647986,0.9935496471767521,0.9987046025394055,0.9962726231844566,0.9980405999890328,0.9804712661571217,0.9974090962419974,0.9981976069620713,0.954765437707192,0.9959484528230528,0.9976220364615042,0.9831288498447304,0.9967999274450319,0.9978562530453516,0.9792562965536311,0.9056786756227556,0.9808996686419574,1.0,0.9984384658930204,0.9988175022430383,0.9976891867612564,0.9979369578579803,0.9873479313655822,0.9848861630453313,0.9811954446767179,0.9986575636367159,0.9609391223152404,0.9908323106916974,0.982323296314644,0.8981922128536692,0.99151158395381,0.9907245524886947,0.9920846373775284,0.9024561480505813,0.989749440799418,0.9884839410405492,0.9504307731147966,0.9331696540089018,0.9830719701497509,0.9038820129778061,0.9875613403944349,0.9837680589434914,0.9046690181826941,0.996014368530595,0.9816338759855154,0.961771484314113
dsc,0.9962368143386366,0.997905884064658,0.9964210988744665,0.9951422911640697,0.9957608588963062,0.9982656035027851,0.9939819241537182,0.9910085568561754,0.9918022489811233,0.9925663602054051,0.9885789203783102,0.9763170136196188,0.9907732242639701,0.9980416899270649,0.9890427987818757,0.9985505373100868,0.9964524013259732,0.9876476935382975,0.9746679630823145,0.9899659910380939,0.9951020071491954,0.9971426558193439,0.9954281402164558,0.9860948725543718,0.9981664206646127,0.9993264900263156,0.9499652075952544,0.9921329418414652,0.9979053859737538,0.9870096160126732,0.9964655665335179,0.995673709416363,0.978687982617928,0.8953652865098071,0.9789810638714087,0.9984384658930204,1.0,0.9970626662413975,0.9962173530991769,0.9993416527672734,0.9811518556370296,0.9880038587625637,0.98694776444326,0.9956623512824003,0.9530412245367879,0.9887287066417203,0.9840545181655621,0.8889209181043132,0.9909938594959687,0.9954832539933739,0.9948534304578389,0.9071839327543963,0.9871719128627676,0.9868089990075309,0.9546354839553522,0.9261447954117643,0.9847472810926449,0.9127241057027399,0.9909296188493518,0.980491724431501,0.8951068471384624,0.9985341346245574,0.9839500461619558,0.9555798512615298
afs,0.9941077033778812,0.995925652888823,0.9940883830004026,0.9939239584476246,0.9940825985016776,0.9966102172138084,0.9909766347117229,0.9880087508252466,0.9928079564244443,0.9928165412403156,0.9878188545443365,0.9704329325603737,0.9854910739108989,0.9988073828552476,0.9905325754543041,0.996834217906185,0.9947151262088882,0.9845389371017637,0.9697326604832881,0.9921613513961502,0.996542745094114,0.994104916083089,0.994993109160772,0.9814116934472078,0.9965924403110543,0.9979629365451171,0.9483733585555282,0.9931031615646971,0.9961631711102241,0.9836156951347341,0.9950701249356039,0.9961362345017339,0.976942356041567,0.8938498726289266,0.9778344717197981,0.9988175022430383,0.9970626662413975,1.0000000000000004,0.995504414771848,0.9971085617990922,0.9847008220437944,0.9869713598184238,0.9837669722878614,0.9987920494855337,0.955457428175571,0.9892781032770738,0.9817968071952305,0.8863512816958252,0.9940741576392914,0.9901649379477121,0.9925410430442505,0.9093060606524972,0.9869076437573904,0.9848781854424112,0.950473594987867,0.923726598444694,0.9815242769617906,0.9074220077634179,0.9882262461006125,0.9801157595950646,0.8927587891294425,0.9962069286622213,0.9810451608014097,0.9698763347325771
mtw,0.9951421015722776,0.9954359673568741,0.9956703023645682,0.9995636509818098,0.9949563584627971,0.9956863619791423,0.9893249151563548,0.9900676450611752,0.9916584788939863,0.9914873100503725,0.9816018049085024,0.9628459759216647,0.9828361663223759,0.9980536424622857,0.989950815602832,0.996027847374359,0.9978063800872922,0.983320403865673,0.9619533407191045,0.988171638094727,0.9957538475337235,0.9944351771178689,0.9958064036187659,0.9773602264761825,0.9985593704606284,0.9966777933141349,0.9481192850936974,0.9920290405267113,0.9961786202315593,0.9814856561021458,0.9994383750650068,0.9995126670448689,0.9784149008306714,0.9003302115652432,0.9813039601598436,0.9976891867612564,0.9962173530991769,0.995504414771848,1.0000000000000002,0.9975978259172159,0.9811832177640443,0.978233574105006,0.9776840636911893,0.9941224688437267,0.9555761935531254,0.9887045638674722,0.980524782257137,0.8916828198130148,0.9839002418703165,0.9872310044844069,0.9935573140246159,0.9076993590785288,0.9924517503988306,0.988646044541798,0.953321235188262,0.9270400686673842,0.9797682746568862,0.9105528538329072,0.9909453868883099,0.9855170772697095,0.898810181621233,0.9953787513027846,0.9798139453182462,0.9505869499575965
gme,0.9973856151947934,0.9962997943884964,0.997979447425079,0.9972889417581188,0.9960989137194002,0.9967027699487331,0.995722595456545,0.9920228946789375,0.9904437512847897,0.9915717263435454,0.9884009466800444,0.9772284443339568,0.9918540042729064,0.9984811432307527,0.9892623369179628,0.9970435011692904,0.9978075926552359,0.9895223456319407,0.9762432309627516,0.9888622581288745,0.9941270925609691,0.9970750263726739,0.9946023699731958,0.9872242820052167,0.9996539433037924,0.9997541628151376,0.9475740651434539,0.99077211979924,0.9982673624900046,0.988816694235785,0.998359634248089,0.9968931738076792,0.9804327440180622,0.8917787754522898,0.9809609953739883,0.9979369578579803,0.9993416527672734,0.9971085617990922,0.9975978259172159,0.9999999999999999,0.9792836613877753,0.9878145920049097,0.9882771827311781,0.9948881067487227,0.9515256248664505,0.9895618768932966,0.9857496776934558,0.8849073233518941,0.9903187128493324,0.9936938441750737,0.9963631882205737,0.9107995073949464,0.9897097892414655,0.9879316836336415,0.954145939140909,0.9229088584687551,0.9852127171186894,0.9149638483501172,0.9933470958980564,0.9826628987673935,0.8912371229737726,0.9993292937812253,0.9855747179941197,0.9566018214650804
doh,0.9855738409098599,0.990468517233167,0.9669281331553112,0.9755392886945671,0.9908111973674352,0.9897226447900946,0.9699023344193213,0.9883993253444107,0.9975208868881278,0.9969398182009952,0.9854417702110586,0.9465458704314854,0.9517639574618227,0.9873937490612172,0.9966271365185029,0.9886894644337025,0.9861331987469227,0.9761891012754021,0.9325879006098666,0.9979656265739614,0.9934383043000438,0.9875827224417989,0.9936201627414715,0.9677659003289352,0.9786226569326535,0.9813636289349669,0.985183163404644,0.9972942422093655,0.9877581467215282,0.972670011895203,0.979151855932012,0.9813450942172908,0.985475560760612,0.9555364649431622,0.9880432257207988,0.9873479313655822,0.9811518556370296,0.9847008220437944,0.9811832177640443,0.9792836613877753,1.0000000000000002,0.9774042645643621,0.9633279037382984,0.9917445487201226,0.9902086106485475,0.9937214452372125,0.9803994634835594,0.9509206298382653,0.987550150874699,0.9612702220441885,0.9610077254986356,0.828934568563468,0.9874053505893479,0.9912565713728275,0.893288122690273,0.9735326014613842,0.9843220046884468,0.8262518413822288,0.9519041824693637,0.989527906725673,0.9551556119012606,0.9730559938013839,0.9787348023179966,0.9730814500126806
rth,0.9923168447910596,0.9853991343850883,0.9827047086061677,0.9765208320375981,0.9906473309650811,0.98533792199145,0.9944051377495157,0.9910190690960228,0.9832571501692562,0.9871034102349171,0.9986770401684432,0.9926792176180989,0.9866845226516556,0.9877282195173389,0.9869246677362895,0.9849347339596689,0.987318678008448,0.9963065862015825,0.9851126409646972,0.9881482949731989,0.9819557964109866,0.9925485980694337,0.9841718270958504,0.997548179963938,0.9858245249214611,0.9905099186313097,0.9612432584691053,0.9831143322330615,0.9916390872431057,0.9968600400098548,0.9821664566984282,0.9786858219371679,0.9880858358782308,0.9014024784585015,0.9839115619522574,0.9848861630453313,0.9880038587625637,0.9869713598184238,0.978233574105006,0.9878145920049097,0.9774042645643621,0.9999999999999999,0.9971819644018879,0.9863124003288756,0.9594545439301716,0.9901959438884655,0.9950689470357391,0.8982004391084083,0.9962235141464498,0.9796824242014139,0.9794203652774873,0.877230793189455,0.9823542598113233,0.9855163241929321,0.9097989085154201,0.9341097677077574,0.9949608318843614,0.8669885079906364,0.9735091086095619,0.9797687361534435,0.9014932876251366,0.9884258976194132,0.9953044882607147,0.9765519910165378
d8r,0.9907020724743072,0.9799660509274122,0.9869570385705855,0.9781382250392259,0.9864841289317529,0.9801881636772352,0.997567877466807,0.9871473447159059,0.9738494444035705,0.978585146137302,0.9936585420094907,0.9976005759594562,0.9938794341451584,0.984827756240257,0.9785429438689656,0.9802236634873708,0.9856467734482799,0.9961264745215626,0.9940798427000616,0.9782123603486218,0.9749344596230721,0.9896130659947584,0.977724197168101,0.9989216317280695,0.986846641406221,0.9900485577676079,0.943349860120886,0.9738636130736472,0.988967385002102,0.9975477339151635,0.9829906815184849,0.9777232650289036,0.9823091176263956,0.8754928629909983,0.9774971864930142,0.9811954446767179,0.98694776444326,0.9837669722878614,0.9776840636911893,0.9882771827311781,0.9633279037382984,0.9971819644018879,1.0,0.9797918865031194,0.9411515006361364,0.9833598374096084,0.9923798344891346,0.8714781715912348,0.9898667446833113,0.9823861093552737,0.9848658483436643,0.897893159968839,0.9787793533581828,0.9795871797876348,0.9212559747795791,0.9120890258050077,0.9902412633328652,0.8887800752063395,0.9814200013016187,0.9733581954252134,0.8753693796810497,0.9906912116201226,0.9931266850905169,0.9642331740734936
ats,0.9938176576742723,0.9975035080485656,0.9889964576835288,0.9912618961463218,0.9954373793042887,0.9978643190937269,0.9869956306028895,0.9899199596300824,0.9969268078320411,0.9965981693614526,0.9890220327621893,0.9651663724181522,0.9784497928028804,0.9982983574566004,0.9944027129889724,0.9977626501922753,0.9945540297172132,0.9835083493436646,0.9609910035649273,0.9963816572251426,0.9986619195553559,0.9945665925456636,0.9972987151872313,0.97911218249466,0.9941335915948287,0.9960549900361712,0.9600629246293466,0.9971007754494854,0.9962633013621452,0.9818406023200452,0.9929244342819582,0.9944919094025705,0.9803263004669077,0.9120611858373402,0.9818087449519969,0.9986575636367159,0.9956623512824003,0.9987920494855337,0.9941224688437267,0.9948881067487227,0.9917445487201226,0.9863124003288756,0.9797918865031194,0.9999999999999999,0.9666091462891236,0.992432152793322,0.9825358816858645,0.9054679941786186,0.9950218571015779,0.985678513824201,0.9863928066797149,0.8893388315492953,0.9884575010923825,0.9882846551262658,0.9392181060658581,0.9390042388389728,0.9837238489279976,0.889226454289125,0.9806040787228564,0.983987181571931,0.9113745811241044,0.992442061909254,0.9815072883715328,0.9730030091193673
abw,0.967242643736117,0.9678075980823582,0.9352596624527983,0.9485059752841848,0.9743567545250835,0.9657058407761423,0.9458809720420043,0.9772371916384109,0.9818765950932032,0.982257240704037,0.9722888508730424,0.9252477114461005,0.9181579903781225,0.9631221299292998,0.9855366767064531,0.9637880305628371,0.9666305518692347,0.9633155551828485,0.901880507202222,0.984089817027606,0.9719477255375661,0.9695608634451862,0.9753479308788604,0.9511785945891094,0.9516910073916305,0.954387552838721,0.9975441638495288,0.9811972010958159,0.9673054947082663,0.9585497743971478,0.9547608954537466,0.9560027356239837,0.9837303638890686,0.9845176817775223,0.9862029571365473,0.9609391223152404,0.9530412245367879,0.955457428175571,0.9555761935531254,0.9515256248664505,0.9902086106485475,0.9594545439301716,0.9411515006361364,0.9666091462891236,0.9999999999999999,0.9834851386422633,0.9724116349156445,0.9813094337369195,0.9657124001102408,0.9230720009607845,0.9258046577417349,0.7652460408363455,0.9776608657634317,0.9842646331287399,0.8308617463317503,0.993651270160447,0.9773092566364124,0.7516708773245813,0.9147232345037511,0.98609551692729,0.9835370621708887,0.9426482111849388,0.9705208315092682,0.9578868447048632
dcc,0.9966339890663642,0.992340673939495,0.9811169333161622,0.9859196000235476,0.9980528019976609,0.9916604011743003,0.9877506290065451,0.9986348329792895,0.995865783262123,0.9977411939168602,0.9954922954699315,0.9709040062016591,0.9722071964983972,0.9934562310494465,0.9993451190595386,0.9909217705178083,0.9956320450428647,0.993464575231472,0.9593245483429067,0.9976377744027729,0.9929372764259181,0.996256393428049,0.9951226756541609,0.9871504050116904,0.9898023467793731,0.9910098559037288,0.9808866669698943,0.9956600633591428,0.9961368506892609,0.9911616934630857,0.9899056157314605,0.9881614833206395,0.9968973171446047,0.9401214410193884,0.9975290531428351,0.9908323106916974,0.9887287066417203,0.9892781032770738,0.9887045638674722,0.9895618768932966,0.9937214452372125,0.9901959438884655,0.9833598374096084,0.992432152793322,0.9834851386422633,1.0000000000000004,0.995449431067464,0.9355885412445443,0.9928625739068347,0.9709255678983212,0.975732079020302,0.8532787286651268,0.9970005870957168,0.9988037886228777,0.9029215861145842,0.9634657296194055,0.9962724291419809,0.8482533425425479,0.969435954850515,0.9972388718167937,0.9396515795274053,0.9856529430846195,0.9945464862863451,0.9745741036780752
lev,0.994715844164697,0.9838037179832362,0.9797613798870457,0.9791991213400992,0.9935101371454449,0.9830015285912135,0.992275390693827,0.9968927807444489,0.9849787208340348,0.9891025362524738,0.9976209569972913,0.9858987628599338,0.9788392632759813,0.9868129249163254,0.9917615615520351,0.9823142046269802,0.9909420078091911,0.9991332079465267,0.9746281813623247,0.9890317331034769,0.9817223896285323,0.9937012704159087,0.9859250071777982,0.9960509700638939,0.98567466688844,0.9875973867773966,0.9736658333255298,0.984691333528859,0.9922454349841514,0.9983285119017825,0.9848259031655722,0.9802568772112351,0.9978055926291451,0.9243956765378494,0.9953867768680414,0.982323296314644,0.9840545181655621,0.9817968071952305,0.980524782257137,0.9857496776934558,0.9803994634835594,0.9950689470357391,0.9923798344891346,0.9825358816858645,0.9724116349156445,0.995449431067464,1.0000000000000002,0.9207216697357495,0.9899189609448932,0.968727018902365,0.9745569114414697,0.8582928162104545,0.9924153892911921,0.9945536868047988,0.893350024099847,0.9516135472117653,0.999252351933315,0.8462029424850939,0.9692606076083379,0.9922191331987109,0.9238355121326293,0.9842060727032272,0.9999374076015413,0.9700921649654579
rut,0.9091823389736231,0.91317128664049,0.8597582715682885,0.8812321749655218,0.9211592554264257,0.9093820407408041,0.8759273780193763,0.9287794521390266,0.9343760612265154,0.9346101259816904,0.9180133898967384,0.8546320749707578,0.8384086959801864,0.8998395313548839,0.9385886836833696,0.9063285490416734,0.9086218138388684,0.9056233332531589,0.8178619588502364,0.9360906833809668,0.9165269260671366,0.9142426648890429,0.9232386198372711,0.8895750258415052,0.884477023665914,0.887892017080101,0.984509313370818,0.9332403267249191,0.9090874645853969,0.8984609664012795,0.8895972114334972,0.8903324117299178,0.9418112437648634,0.9990961432930044,0.9457995351834723,0.8981922128536692,0.8889209181043132,0.8863512816958252,0.8916828198130148,0.8849073233518941,0.9509206298382653,0.8982004391084083,0.8714781715912348,0.9054679941786186,0.9813094337369195,0.9355885412445443,0.9207216697357495,1.0000000000000002,0.9040939604417467,0.8488964440892877,0.8462073007576354,0.6384932450055254,0.9272634491117917,0.9409485699448638,0.7324467795311232,0.9958323453969832,0.9306990278023587,0.6331328959473678,0.8311928034894527,0.9445930964460975,0.9997443664595853,0.8707489602488002,0.9185144485659819,0.8957510365597909
atn,0.9926789378559656,0.9910504412275422,0.9833627030699861,0.9810050452392404,0.992936055781035,0.9913225060497192,0.9902584907463629,0.9904611422364996,0.9910465696781559,0.9930096078970977,0.9964437796349539,0.9800566409101438,0.9810582596597885,0.9929191111654019,0.9921163868586773,0.9909159979083969,0.989815509705086,0.9904594552022562,0.9731520311075752,0.9946978230361435,0.9904703209815046,0.9930330440283763,0.9902627788693014,0.9893382761975349,0.9885997376762667,0.9929952226095163,0.9634205103977851,0.9909797383866289,0.9938023825573351,0.9899333143813723,0.9852253348066548,0.9843474075075807,0.985195503829025,0.9080879578065973,0.9833822003243321,0.99151158395381,0.9909938594959687,0.9940741576392914,0.9839002418703165,0.9903187128493324,0.987550150874699,0.9962235141464498,0.9898667446833113,0.9950218571015779,0.9657124001102408,0.9928625739068347,0.9899189609448932,0.9040939604417467,0.9999999999999999,0.9809461134865992,0.980246105597818,0.8761797146102828,0.9841973424859672,0.9866360726135323,0.9183299225672681,0.9386892830636305,0.9906688801888734,0.8707450707290685,0.9735297461644496,0.9815238819863853,0.9082362533775502,0.989357935631335,0.989341433422113,0.9850595727619311
ltl,0.9850700530227492,0.9891712273214278,0.9943032189653818,0.9872106640797228,0.9829696290886555,0.9901533956145637,0.9887935611007422,0.9756353737831395,0.9769315545865318,0.9776327523653815,0.9763329407224685,0.9749556238543535,0.9936683099304111,0.9888357462894091,0.9710738607954278,0.9910101899792277,0.9848217786010955,0.9757808357187948,0.9790236730829177,0.9740694170853034,0.9835567701846251,0.9869224448511498,0.9830905849026774,0.978548065690725,0.9911906853756864,0.9932805720043377,0.9211245632497828,0.9775344374071778,0.9877587705866866,0.9766987022055713,0.9877085060217105,0.9869768157236939,0.9579873719894989,0.8558439444576829,0.9568403566420265,0.9907245524886947,0.9954832539933739,0.9901649379477121,0.9872310044844069,0.9936938441750737,0.9612702220441885,0.9796824242014139,0.9823861093552737,0.985678513824201,0.9230720009607845,0.9709255678983212,0.968727018902365,0.8488964440892877,0.9809461134865992,1.0000000000000002,0.9951116514898929,0.9300734021299665,0.9688284238156878,0.9679335639750086,0.971937322940064,0.8921531826510015,0.9692583543832929,0.9392889449313516,0.9924005906189105,0.9582014775243066,0.8558280567392592,0.9955369587237347,0.9693353538418793,0.936583960584221
bph,0.9895858693618161,0.9874815037363123,0.9996141852717524,0.9951362806256607,0.9860659353104501,0.9884468175650073,0.993459087168288,0.9799496264924739,0.9772588836133735,0.9782311507846537,0.9772678474407795,0.9754605058928577,0.9952794637428977,0.9925267052107805,0.9751247683146032,0.9893962852946928,0.9903771686675509,0.9813116312769202,0.9810989607190569,0.9746371779429536,0.9848423445801051,0.9886253269991935,0.9845980543789415,0.9807833892744765,0.9963323291703836,0.9955062996134875,0.9199590694409971,0.9778449149753202,0.9903739774901613,0.9817819180628427,0.994966581477875,0.9938031017570166,0.9650342359382807,0.8553550053030622,0.9650042978540486,0.9920846373775284,0.9948534304578389,0.9925410430442505,0.9935573140246159,0.9963631882205737,0.9610077254986356,0.9794203652774873,0.9848658483436643,0.9863928066797149,0.9258046577417349,0.975732079020302,0.9745569114414697,0.8462073007576354,0.980246105597818,0.9951116514898929,1.0,0.9420389334933471,0.9791025750188664,0.9738557477534272,0.9704514624523638,0.8901132490728874,0.971914035151485,0.9418739592891201,0.999363637567663,0.9677110357752935,0.8537026519308636,0.9982010218049998,0.974784357682014,0.9416563086268473
clo,0.8872165907794944,0.8856319758531604,0.9336499751515661,0.915113046462028,0.8767792433165501,0.8889845697960064,0.9107328138605092,0.8605279181641041,0.8613327677237924,0.8601603998416796,0.8649338220396408,0.8933214040957249,0.933704555567754,0.9013886361530461,0.8535361059069159,0.8921714855495305,0.8898363116250615,0.8753197305355737,0.9250581986205819,0.8551021043340171,0.8839524746637735,0.8846716901176485,0.878842012267229,0.8809811260706828,0.9116163729859629,0.9085944460866052,0.7491956746221405,0.862889080033998,0.8891207913315217,0.880149476746739,0.9100280869914915,0.913181905893616,0.8334512140373574,0.6569007532826524,0.8317357621221213,0.9024561480505813,0.9071839327543963,0.9093060606524972,0.9076993590785288,0.9107995073949464,0.828934568563468,0.877230793189455,0.897893159968839,0.8893388315492953,0.7652460408363455,0.8532787286651268,0.8582928162104545,0.6384932450055254,0.8761797146102828,0.9300734021299665,0.9420389334933471,1.0,0.8667095881576671,0.8481270453738746,0.9667568776433236,0.7016352083170928,0.8482696387733404,0.9768805115949885,0.9493403772143428,0.8391223736532509,0.6503024983002106,0.922057092487267,0.8595466727345359,0.8284868589441678
lov,0.996105851679188,0.989802624920039,0.9842782813062426,0.9911321459505096,0.9966547032031412,0.9890524331732532,0.9870221064547053,0.9971427160046737,0.99241365904124,0.9938897285273072,0.98880108064979,0.9650654083300345,0.9717385740743334,0.9929525977188843,0.9964482684675371,0.9885954710837564,0.9968703159606029,0.9911642535685038,0.9560186832376714,0.9921120434494387,0.9912786833254541,0.9945953488083084,0.9939759710170959,0.9826259371631946,0.9915401472911767,0.9899092322105618,0.9726340897927583,0.992336607309983,0.9947263654271329,0.9885239629506386,0.9937530680615675,0.9920015454866572,0.9946430124033094,0.9340637590897223,0.9967172443942438,0.989749440799418,0.9871719128627676,0.9869076437573904,0.9924517503988306,0.9897097892414655,0.9874053505893479,0.9823542598113233,0.9787793533581828,0.9884575010923825,0.9776608657634317,0.9970005870957168,0.9924153892911921,0.9272634491117917,0.9841973424859672,0.9688284238156878,0.9791025750188664,0.8667095881576671,1.0000000000000002,0.9984018178552493,0.9103566703568292,0.9557361634705325,0.9915883680217712,0.8592667088729543,0.9749106743949626,0.9985276990725612,0.9323501263030282,0.9857488564821141,0.9914882234124508,0.9610903504187862
mso,0.9958845261930668,0.9909714025787586,0.9797260549839204,0.9862050047806711,0.9974112875395773,0.9899483852371015,0.9856133759545577,0.9989305064136077,0.9942996644471778,0.996198003107391,0.9921868747716529,0.9671206655299828,0.9693746471310563,0.9912523473760512,0.9980574227632226,0.9891987507521458,0.9955458225979479,0.9923131489693893,0.9546349913397785,0.9948128346467773,0.9910208494783348,0.9955780381350523,0.9943764245574034,0.9848534246033285,0.9886532806448509,0.9886379719994962,0.9822898841064465,0.9940980895255718,0.9948389430356633,0.9896240329258836,0.9899512073216624,0.9876604755100401,0.9974695586550191,0.9457836859738544,0.998760445917655,0.9884839410405492,0.9868089990075309,0.9848781854424112,0.988646044541798,0.9879316836336415,0.9912565713728275,0.9855163241929321,0.9795871797876348,0.9882846551262658,0.9842646331287399,0.9988037886228777,0.9945536868047988,0.9409485699448638,0.9866360726135323,0.9679335639750086,0.9738557477534272,0.8481270453738746,0.9984018178552493,1.0000000000000002,0.9002104327472704,0.9671098520218303,0.9955033358349415,0.8445125249646038,0.9680635625800963,0.9990527021967887,0.9451214209561736,0.9833443168913025,0.9937620120850682,0.9632293354609686
dnc,0.9305619518786455,0.9418851909369754,0.9643951080806594,0.9567597409482419,0.9261867489862006,0.944545517828336,0.9385551748726871,0.9099503430599993,0.9199332712567593,0.917143226637128,0.9033332573616542,0.9088827133167847,0.9566701448034838,0.9451751995927983,0.9063859375036292,0.9470385139318176,0.9362606056366806,0.9073866253435904,0.9300319547967898,0.9096703393615947,0.9374981130625402,0.9311757958108866,0.9325517769063598,0.9101863468128848,0.9530892628339931,0.9504048961818656,0.8197668492879849,0.9214017496294443,0.9358667236913062,0.908838781626734,0.9505427672436391,0.9532393356577132,0.8776028655278992,0.7454903824966063,0.8803886523867015,0.9504307731147966,0.9546354839553522,0.950473594987867,0.953321235188262,0.954145939140909,0.893288122690273,0.9097989085154201,0.9212559747795791,0.9392181060658581,0.8308617463317503,0.9029215861145842,0.893350024099847,0.7324467795311232,0.9183299225672681,0.971937322940064,0.9704514624523638,0.9667568776433236,0.9103566703568292,0.9002104327472704,1.0000000000000002,0.7857825230543766,0.8910204074076352,0.9879770555305996,0.9734688632843349,0.8889342135815071,0.7439270878005096,0.9584500844008361,0.8938974372324109,0.8583269842326134
rte,0.9429313658482451,0.9452769573284949,0.901653560493795,0.9183115054050761,0.9523585798361378,0.9422276691962607,0.9160023544291835,0.9582455168459069,0.9617371426751221,0.9624875943554682,0.95009274614926,0.8969026174023856,0.8842723605881448,0.9348842955850453,0.9654854383824338,0.9397269218155628,0.9419149690345362,0.9398220143772483,0.8660201734953269,0.9635796532593234,0.9473863361291649,0.9470451849053744,0.9531396532945314,0.9267483643247896,0.9222814821670305,0.9256318992139133,0.9961527266318072,0.9608254731318866,0.9428591764788689,0.9340042467160232,0.9258709640832546,0.9259112030660562,0.967460866318167,0.9960415716908892,0.9702516906695358,0.9331696540089018,0.9261447954117643,0.923726598444694,0.9270400686673842,0.9229088584687551,0.9735326014613842,0.9341097677077574,0.9120890258050077,0.9390042388389728,0.993651270160447,0.9634657296194055,0.9516135472117653,0.9958323453969832,0.9386892830636305,0.8921531826510015,0.8901132490728874,0.7016352083170928,0.9557361634705325,0.9671098520218303,0.7857825230543766,1.0,0.9596788549852974,0.6966049459172161,0.8769401962866359,0.9689131398934085,0.9965585357396726,0.9114101185312516,0.9498328469716237,0.9266488231274802
phi,0.9943604918796707,0.9861431667925104,0.9774474957840862,0.9775131021988142,0.9942946187505501,0.9851854032093275,0.9900449402698057,0.99747656778316,0.987742342796473,0.9915279960550498,0.9981984884169466,0.983545368786063,0.9761821015443397,0.9866985778716403,0.9932242810093106,0.9843564990997313,0.9905945752264278,0.997748602443056,0.9705112365953644,0.9914342200249668,0.983511827284275,0.9944694884505522,0.9877807711695893,0.9947805594884943,0.9844531475172101,0.9871723758929705,0.9796675690281088,0.9874239342758884,0.9925900166428252,0.9966785583227482,0.983389048675762,0.979248983914038,0.9980415025545678,0.9335964682840658,0.9957742702047749,0.9830719701497509,0.9847472810926449,0.9815242769617906,0.9797682746568862,0.9852127171186894,0.9843220046884468,0.9949608318843614,0.9902412633328652,0.9837238489279976,0.9773092566364124,0.9962724291419809,0.999252351933315,0.9306990278023587,0.9906688801888734,0.9692583543832929,0.971914035151485,0.8482696387733404,0.9915883680217712,0.9955033358349415,0.8910204074076352,0.9596788549852974,0.9999999999999996,0.8396525601918732,0.9655372992464105,0.9924675227201358,0.9335618527587293,0.9829214397067897,0.9991716262483055,0.9692600983626103
d3r,0.8857698665149049,0.8905566296446465,0.9326414435058327,0.9180033179554097,0.8762078261069248,0.8942433245223202,0.9049228166465858,0.8593305632051339,0.8609019307274844,0.8597005957770165,0.8544130350965915,0.880659090319735,0.9323873049518718,0.899882144117555,0.8488727706501493,0.89765598611421,0.8908073573719226,0.8656026027690995,0.9114406823217609,0.8509107625880408,0.8837966510543847,0.883562276472653,0.8783737969614928,0.8728982314774909,0.9145248673625216,0.910136393549741,0.7405248128825377,0.862691958880742,0.8897053093964474,0.8692232906573771,0.9101675579252045,0.9100473201245082,0.8227363077096501,0.6472114651036031,0.8236776093174633,0.9038820129778061,0.9127241057027399,0.9074220077634179,0.9105528538329072,0.9149638483501172,0.8262518413822288,0.8669885079906364,0.8887800752063395,0.889226454289125,0.7516708773245813,0.8482533425425479,0.8462029424850939,0.6331328959473678,0.8707450707290685,0.9392889449313516,0.9418739592891201,0.9768805115949885,0.8592667088729543,0.8445125249646038,0.9879770555305996,0.6966049459172161,0.8396525601918732,1.0,0.9494959422228251,0.8317138321685653,0.6455597286304243,0.9236628825621226,0.8476115116442864,0.8060084281210933
afy,0.9854725954561886,0.9818266247831777,0.9984369960363788,0.9935382663737352,0.9809205258448996,0.9829435731902121,0.9909207213441547,0.9746800726342079,0.9701549289859266,0.9712786716346191,0.970725880592163,0.9721809295314893,0.9942180522904094,0.9883485681003679,0.9684098325665467,0.984110670790487,0.9866737609504638,0.9770622680266611,0.9799490157559069,0.9670083822490806,0.9790422841654653,0.9837211507896333,0.9788321832650767,0.9766065266924512,0.9938461733730162,0.991961322772932,0.9082208126189684,0.9708265820598923,0.985829778893809,0.9777432169653244,0.9927147451854835,0.9910501836983431,0.9587892444974154,0.8410562674599256,0.9589172900290143,0.9875613403944349,0.9909296188493518,0.9882262461006125,0.9909453868883099,0.9933470958980564,0.9519041824693637,0.9735091086095619,0.9814200013016187,0.9806040787228564,0.9147232345037511,0.969435954850515,0.9692606076083379,0.8311928034894527,0.9735297461644496,0.9924005906189105,0.999363637567663,0.9493403772143428,0.9749106743949626,0.9680635625800963,0.9734688632843349,0.8769401962866359,0.9655372992464105,0.9494959422228251,1.0,0.9621178588468933,0.839132136782529,0.9957945012681795,0.9696006845663638,0.9328666984518873
