,mel,afi,d4r,bea,cas,nsc,d6r,mfi,bik,mtt,ddr,mwf,sod,fer,pcr,bog,mor,cha,lta,imf,dzc,can,non,pau,mei,sti,mtn,jbw,stf,aft,bre,lau,gis,ast,nat,ton,dsc,afs,mtw,gme,doh,rth,d8r,ats,abw,dcc,lev,rut,atn,ltl,bph,clo,lov,mso,dnc,rte,phi,d3r,afy,vsv,los,aww,eab,ave
ats,0.5483641155044033,0.8762844868141969,0.6214043710787015,0.5483451963477476,0.5483664516408195,0.8646676838011087,0.9010860087400588,0.5483814744605158,0.5483589627349456,0.5483758467814066,0.548315169163188,0.5485074552529067,0.9157281845309345,0.5485830433176174,0.5484012883292496,0.8637488064616978,0.5483734902481564,0.919463471249977,0.9589536728786239,0.5486091511135575,0.9895265237001797,0.8794421718650827,0.5484244378951221,0.5493437094746522,0.5242128536597876,0.986523297359006,0.5483981101063484,0.5483665408450652,0.5483145568678607,0.8362491480390984,0.5483519888012983,0.6832966131203784,0.78893118329239,0.7527606641094097,0.6931414074778725,0.5483825343605337,0.807632611814476,0.7374701923817948,0.5483435168604787,0.9980341484038951,0.5485532738071592,0.5483279634549444,0.7927051219105156,1.0000000000000002,0.651441208208675,0.92900951108636,0.9798514201693823,0.5483601532576454,0.8360744048380758,0.5486373742109463,0.8374155595677716,0.9518350616906595,0.5486129063538435,0.8291314647634125,0.8361578423868672,0.5483922670879962,0.702115036338718,0.5482865896597917,0.8361871752760778,0.5485893907938338,0.021768017330268993,0.8360818108681064,0.04748175738109679,0.8362748833139243
abw,0.06099797329637211,0.7834014383693946,0.13514603172003606,0.060970240341551164,0.06096644696909528,0.783998410150146,0.441619882047104,0.06111994207522866,0.06089179841534128,0.06090592332206839,0.06086483251714812,0.0609882651544734,0.5456767802947091,0.061073914647390426,0.06135772985319882,0.8109878074765193,0.06101546241898134,0.47175300862199876,0.6114504983660967,0.06111632771746799,0.7528695429095232,0.741570396490301,0.06092967751108406,0.0623811175917973,0.9809744513484986,0.7290782574781666,0.060909380217680345,0.06089687769152754,0.060861677593048766,0.7390314587822537,0.060882505700303874,0.23661656340387838,0.9775431002060602,0.2571535331556883,0.9875697245092414,0.060908340530231427,0.36830791745075325,0.24112378333258938,0.06093087377122883,0.6956358032837501,0.06103895737437446,0.060871862897033474,0.3007527083306261,0.651441208208675,1.0,0.8840371109487642,0.5675683697203872,0.06089494575298965,0.7389897771781466,0.06145754481117147,0.7391990043844827,0.8226289859110067,0.061129130650985075,0.7228475982578854,0.7390705021868827,0.06090900510562114,0.20723308759670475,0.06084883376515961,0.7390727220546919,0.06108766087774869,0.010463821569193283,0.7390031188760019,0.014741517897805671,0.7392298020551468
dcc,0.33467413003079655,0.9334562203985649,0.41711715872548805,0.334644387083728,0.3346631211975735,0.9273611135059099,0.7502349372072773,0.3347460888150156,0.33462146495951767,0.33464353654045864,0.3345610476472045,0.33488450613919823,0.8093094910971945,0.3350210112419328,0.3354509259918722,0.9387607430894401,0.33469357346888506,0.7774891893245943,0.8724318505971155,0.33505449341559307,0.9708851392529565,0.9164423633966519,0.3347224631312794,0.3362222623968274,0.7918689274928183,0.9631879441096943,0.33468461466776417,0.3346320426253351,0.3345616920064238,0.8913345605762589,0.33461527411253816,0.5051625054242876,0.9550388278279318,0.5616731320085282,0.8975691413704464,0.3346542504186416,0.6507377113469287,0.5441062468347786,0.33462471002804123,0.9498945581244025,0.3349449318227256,0.33457872751986595,0.60938383147254,0.92900951108636,0.8840371109487642,0.9999999999999999,0.8686104828226647,0.334621657426323,0.8912011362477583,0.33535934827697433,0.8922627514393812,0.9886233005433268,0.3350917996979529,0.8794766547703807,0.8913088485615485,0.3346726731169408,0.5056719186297146,0.3345221366388902,0.8913614207240511,0.3350129054386334,0.027338990144681215,0.891212186978238,0.04316844163560214,0.8915344779381607
lev,0.7042455035024487,0.763293364800045,0.7652459941821839,0.7042259478488199,0.7042490270615235,0.7478041229020641,0.9694527355621082,0.7042637116382613,0.7042407168247256,0.7042588893318604,0.7041880441119994,0.7044311518184353,0.9734303235599708,0.7045075657272017,0.7042446053860081,0.7481694008747395,0.7042579914140548,0.9793096878012466,0.9911375521103348,0.7045221839229753,0.9593030074499693,0.7666729551324658,0.7043238275435831,0.7051535315448736,0.45634922024269736,0.9353462785693151,0.7042930675390839,0.7042495202558354,0.7041902844545385,0.7098972071294103,0.7042341551639837,0.8145297487724489,0.7271238410463923,0.8689472521886132,0.6384722669279642,0.7042681258103424,0.9082086173477065,0.8574810445132768,0.7042247222834181,0.9692726758083334,0.7044698180419592,0.7042045608137764,0.89848332230318,0.9798514201693823,0.5675683697203872,0.8686104828226647,0.9999999999999999,0.7042421566318822,0.7096773112543856,0.7044496784638578,0.7114803709875458,0.8811998209505105,0.7045110255759482,0.7102490320648821,0.7097725675116362,0.704285014990995,0.8292480253274097,0.7041544378155095,0.7098195787578506,0.7045063913621717,0.026415144360249155,0.7096849198555943,0.059020647948101274,0.7099449274516092
rut,0.9999996463334474,0.08157160923692867,0.9958592414194647,0.9999991036778634,0.9999996565246648,0.05800241677370291,0.8565999872811583,0.9999987917535436,0.9999997033912497,0.9999994865430787,0.9999966815016912,0.999907659569353,0.8212534990744188,0.9998234152523168,0.9983070016132528,0.06279239661904815,0.9999994866532882,0.8326117831545284,0.7418364806270252,0.9998046335200385,0.4998257752725485,0.08426255598373013,0.9999886154037837,0.9995524179780225,0.04696188693525521,0.4101465267104193,0.9999931158926193,0.9999996375630906,0.9999967357926458,0.00026441888642162625,0.9999980666776525,0.9822059070233815,0.23985387813089687,0.9632357812191821,0.20963975397932483,0.9999990266384909,0.9317497525139158,0.9689496440094512,0.9999991258441642,0.5111614924421792,0.9998948449792301,0.9999982891706457,0.9440992781825476,0.5483601532576454,0.06089494575298965,0.334621657426323,0.7042421566318822,1.0000000000000002,7.614455469556038e-06,0.9990765320626849,0.0021809269291861895,0.30672805627317334,0.9997413020902547,0.02226094729247937,3.9480623179387855e-05,0.9999962558004494,0.9740582259028804,0.9999923937099737,4.3280842515473774e-05,0.9998428374135736,0.00869891274903387,9.83629749447415e-06,0.05402620227233232,9.619956868934975e-05
atn,7.753405292188306e-06,0.9945599593754301,0.09012444940640574,6.030701956427792e-06,7.875217228759213e-06,0.996126788316615,0.5157354506697511,9.372733684065e-06,7.243077497556964e-06,8.82029297257225e-06,4.089733446069346e-06,2.0029626982575498e-05,0.5564987909177492,3.0217901358293785e-05,7.559032459270216e-05,0.9918858910756393,8.411303387374752e-06,0.5534662526597701,0.6603550524635817,3.4668622089794094e-05,0.8556500294962648,0.9963779793389137,1.2008852003753301e-05,0.0008863024147462311,0.5957366381315315,0.910839327269441,9.611807027198061e-06,7.82902269724042e-06,3.849085086168519e-06,0.9999974514445117,6.237050519250356e-06,0.17307739366127114,0.7857524839368466,0.26865143303791655,0.6913867059367031,9.158582337439805e-06,0.3542961630954254,0.24606902556978955,5.924723630560889e-06,0.8582402424641122,2.535977447411719e-05,4.955750914998995e-06,0.32836335893735796,0.8360744048380758,0.7389897771781466,0.8912011362477583,0.7096773112543856,7.614455469556038e-06,0.9999999999999999,0.0001223592617980861,0.999628029792395,0.9372169308647416,3.600355560085575e-05,0.9725136845660346,0.999976270959218,9.494682703705435e-06,0.19894753824436,2.2747996834836025e-06,0.9999780712801952,3.1273465734579785e-05,0.0011645620617780988,0.9999997261605275,0.0013302957598418845,0.9998647233796476
ltl,0.9990813940077227,0.08170355294695719,0.9948705441595448,0.9990302847976948,0.9990844813065529,0.05814987539857201,0.8563133764417987,0.9991276019830171,0.9990665057962519,0.9991121513744494,0.9989732526942743,0.9993326661166069,0.8208290929260137,0.9995455395233582,0.999316967906333,0.06293363612346553,0.9990991813710655,0.8323733278392135,0.7413699078413324,0.9996616271293927,0.4996004905261883,0.08475783179407288,0.999189530435887,0.9997403146398417,0.04778491117084091,0.4101049707053446,0.9991256720285792,0.9990833831288161,0.9989646812609266,0.0004748821106561807,0.9990362616288574,0.9812945209890476,0.2406960026041136,0.9622670800163258,0.2098217933847252,0.9991209762391301,0.9320139058788687,0.9690737003352776,0.9990266494392228,0.5112353458975382,0.9994814977303659,0.9989987964571637,0.9442805005214151,0.5486373742109463,0.06145754481117147,0.33535934827697433,0.7044496784638578,0.9990765320626849,0.0001223592617980861,1.0,0.0034136948608431803,0.3067036729469775,0.9996519847266223,0.03223636332831084,0.0004249778208441186,0.9991250622375029,0.9765767714710747,0.998915948755945,0.0004266577332636901,0.9995998171266217,0.042355975486540624,0.0001486713031726887,0.09227650726339008,0.0009164361292094164
bph,0.00218742504182414,0.9944230151593035,0.09220819106156092,0.002157190804089414,0.0021908317935546923,0.9959340042016606,0.5176886739908251,0.0022161914546108647,0.0021788755192796968,0.002206345925571761,0.002113032407344697,0.002482653691907461,0.5582698543832831,0.0026768222187565456,0.0036785283104750115,0.9917068146428093,0.0022018724076154667,0.5553363347580677,0.661824186935602,0.002739384458923685,0.8565205971303632,0.9965009375158851,0.002288744836454705,0.003841244735386105,0.5962466779831811,0.911542186164848,0.0022432644660291094,0.002190853764788216,0.002111160146384105,0.9996846171202088,0.002168144219342149,0.17514204869012542,0.7867278417647696,0.2705731208013249,0.6918258493044689,0.0022166652124601003,0.35696303894839687,0.24874327229666474,0.002154433189161794,0.8593332504099549,0.0025707252724850383,0.002131361000453766,0.33103307826959366,0.8374155595677716,0.7391990043844827,0.8922627514393812,0.7114803709875458,0.0021809269291861895,0.999628029792395,0.0034136948608431803,0.9999999999999999,0.9376379942775317,0.002799746113015675,0.9784050233703623,0.9997478547077344,0.0022323786886297215,0.20357509082837072,0.002072110963388126,0.9997847196142707,0.002674635394544371,0.026397273455401035,0.9996389682267025,0.028022661873014373,0.999923641798385
clo,0.3067536207709859,0.9678876449383785,0.39187192262312415,0.3067450209944577,0.3067461063078818,0.9623430903558563,0.748160071698356,0.3067850972165537,0.3067269752748966,0.306731933243378,0.30671537117566144,0.3067440899656251,0.7943412318665676,0.3067516941736908,0.3064435213976956,0.9672165726656996,0.30675892250917697,0.7770799966494837,0.865797143893273,0.30675922727824956,0.9775281387705286,0.9597038924726732,0.3067402956645306,0.3076490958759468,0.7057979994818557,0.9871244308880579,0.30673378901071474,0.30672892088894393,0.30671478153351345,0.9373012491840822,0.3067236032064872,0.4755711981702058,0.9045638274187257,0.5472200873831639,0.8270240545906684,0.30673312788825463,0.6301665077363571,0.5279013822202395,0.30673521619191,0.9686363859939369,0.3067568274100836,0.3067188366216452,0.5974943226442222,0.9518350616906595,0.8226289859110067,0.9886233005433268,0.8811998209505105,0.30672805627317334,0.9372169308647416,0.3067036729469775,0.9376379942775317,1.0,0.3067456631705825,0.9190980884717513,0.937229511064785,0.3067339361042416,0.48552584814692024,0.3067077915311771,0.9372354969016371,0.3067597874580572,0.006713976661891924,0.9372206468551054,0.021084891348441045,0.9372078401740083
lov,0.9997508858791115,0.08161584444490735,0.9955705532722221,0.9997293702617367,0.999753550216582,0.058049615550515035,0.8566134243789593,0.9997700179872913,0.9997447704373292,0.999762453952249,0.9996917764950428,0.9999009862057044,0.821213051344132,0.9999582192440887,0.9992339253049397,0.06283755219687534,0.9997611128766551,0.8326016829045487,0.7417439714157306,0.999974188444186,0.4997994932623471,0.08451870168791795,0.9998217188679371,0.999929472122303,0.04745021556797185,0.4101785268027106,0.9997953123241164,0.9997538440227853,0.9996903948543973,0.00033630159884915554,0.9997426375229771,0.98195663853788,0.2404154524573022,0.9629392170936291,0.20977405150594697,0.9997716028909225,0.9321422994472475,0.9692355199734897,0.9997259903050666,0.5112883707455811,0.9999494391333026,0.9997063760967706,0.9444730930731243,0.5486129063538435,0.061129130650985075,0.3350917996979529,0.7045110255759482,0.9997413020902547,3.600355560085575e-05,0.9996519847266223,0.002799746113015675,0.3067456631705825,1.0,0.02701436332745061,0.00016179775767098456,0.9997834992783162,0.9759795414800712,0.9996527556727944,0.00021179399330550368,0.9999634375563562,0.030678731061981938,4.464615665583485e-05,0.07565476907404883,0.0004442074776129144
mso,0.02229582572196162,0.9695184655062731,0.10938300856901663,0.022032902400026658,0.022318655398492662,0.9704825405533687,0.5230493786358286,0.022543370254955165,0.02222021442258976,0.022460704985870786,0.021703066859486756,0.024438302144113046,0.5610011938085128,0.026046579219466834,0.033643861803841844,0.966457719750227,0.022405726513386258,0.5592133621000515,0.6595053390797228,0.02667651615441851,0.8440313933404751,0.9734395301660105,0.023036049525216543,0.029469110835638145,0.5850574348314126,0.8962025740421856,0.02265886849619159,0.02231552385021993,0.02167346673511966,0.9730332223508966,0.022090490004026672,0.19005944325947854,0.7751591631090834,0.28209319934635124,0.6787021622184289,0.02252699067772836,0.37152966723042613,0.2663797020331216,0.022013511450424145,0.848528621000082,0.025237048626880216,0.02184537737381652,0.3462648849638584,0.8291314647634125,0.7228475982578854,0.8794766547703807,0.7102490320648821,0.02226094729247937,0.9725136845660346,0.03223636332831084,0.9784050233703623,0.9190980884717513,0.02701436332745061,1.0,0.9738643714091633,0.022610384340310728,0.23535518391424348,0.021394273694165997,0.9739904771758499,0.02614086411332445,0.1983368362099446,0.972629737899933,0.21970013953429346,0.9761728912800876
dnc,3.9488265979714353e-05,0.9945557137350585,0.09014257623986024,2.9472430243502736e-05,3.9488245625259266e-05,0.9961209125458231,0.515811728612505,4.858676248260445e-05,3.634434882409777e-05,4.531445605266568e-05,2.2933369982348725e-05,7.385939623532749e-05,0.5565463689610461,0.00012627190172014857,0.00029280181339298126,0.991880992677487,4.158319128532522e-05,0.5535551508734263,0.660383392518901,0.00015975837013365875,0.8556648488343666,0.9964129042748129,5.176932416293755e-05,0.0010409986787934086,0.595820566205973,0.9108633720935271,4.0096444556938906e-05,3.90157431708655e-05,1.989713186096713e-05,0.9999876444480333,2.8560959001088442e-05,0.17310107460400415,0.7858514136365529,0.2686615031387146,0.6914276414692698,4.541657090286022e-05,0.3544360483425024,0.24621877461315797,2.8872483257580617e-05,0.8582925031627702,0.00010923751934362473,2.6124098399397994e-05,0.32848823054357157,0.8361578423868672,0.7390705021868827,0.8913088485615485,0.7097725675116362,3.9480623179387855e-05,0.999976270959218,0.0004249778208441186,0.9997478547077344,0.937229511064785,0.00016179775767098456,0.9738643714091633,0.9999999999999999,4.237693098888396e-05,0.1992761943678952,1.57206777524551e-05,0.9999880229523161,0.00014134713103863947,0.004431716926350649,0.9999806944287051,0.00579348176415589,0.9999437310680962
rte,0.9999964781362737,0.08157433487826479,0.9958533241806946,0.9999953844658352,0.999997144310211,0.05800498830114916,0.8566139009862632,0.9999963860902206,0.9999965899924383,0.9999971029537008,0.9999882293510678,0.9999404320147008,0.8212655261422236,0.999865614589799,0.9984480852970912,0.06279501195185376,0.9999980424233869,0.8326168144389866,0.7418414619933993,0.9998420110300137,0.49983297312611497,0.08428730616444649,0.9999976844431331,0.9996167661699602,0.04702093168813447,0.4101557553176674,0.9999993517913546,0.9999973588221986,0.9999896270745834,0.00026915194818385763,0.9999961856382057,0.9822028653968666,0.23992298156768446,0.963227727925308,0.20965580989909754,0.9999983673806426,0.9318162942342281,0.9689925126032393,0.9999953827512035,0.5111832997433985,0.9999257993773271,0.9999917531183442,0.9441674295834581,0.5483922670879962,0.06090900510562114,0.3346726731169408,0.704285014990995,0.9999962558004494,9.494682703705435e-06,0.9991250622375029,0.0022323786886297215,0.3067339361042416,0.9997834992783162,0.022610384340310728,4.237693098888396e-05,0.9999999999999999,0.9743305701036885,0.9999805045397996,5.8073566600443346e-05,0.9998778700875907,0.011097155157925547,1.1351797297999918e-05,0.05616377222476355,0.00011915253552715401
phi,0.9740766589283987,0.27743879897816864,0.9878014069074318,0.9740099562408169,0.9740998670053654,0.25477904472287494,0.9378986837097762,0.9741452223733101,0.9740641461864901,0.9741319386225735,0.9738106400982658,0.9754116591539105,0.9113375937905417,0.9759054356695465,0.9786833951849667,0.2586010947138661,0.974147305945313,0.9217922569036714,0.8542921957048359,0.975875120784506,0.657437362640093,0.28144368615762855,0.9745537416107457,0.9769393759889123,0.16677547183643243,0.58121015599416,0.9744030623280487,0.9741058885286034,0.9738441689067411,0.19937803398446327,0.974067937996695,0.9911354065441996,0.39294778778443584,0.991433344800643,0.3424845250491155,0.9741923741867446,0.9812150219714656,0.9951179692583303,0.9740067692933086,0.669744790203883,0.9754989691793811,0.9738949996780322,0.9880684573009807,0.702115036338718,0.20723308759670475,0.5056719186297146,0.8292480253274097,0.9740582259028804,0.19894753824436,0.9765767714710747,0.20357509082837072,0.48552584814692024,0.9759795414800712,0.23535518391424348,0.1992761943678952,0.9743305701036885,1.0,0.9736527905729979,0.19963146075395166,0.9757434318565444,0.11316625109654749,0.1989624826567898,0.15490242228679682,0.20034086481614366
d3r,0.9999915951667043,0.0815590368803947,0.9958579819402502,0.9999946234617214,0.9999909535405085,0.05799058964371142,0.8565518598841187,0.999987238498305,0.9999925332988959,0.9999888516114529,0.999998813515312,0.9998540519682012,0.8212185312135071,0.9997446923938208,0.9980810702734935,0.06278066648258027,0.9999890831457694,0.8325677982356927,0.7418144324601974,0.9997204329954653,0.49980408991622555,0.08421221698020473,0.9999648470237115,0.9994292852653834,0.04687087844603959,0.41011770322305957,0.9999757279302444,0.9999908435124204,0.9999984327979174,0.00025103581397702113,0.999992171579247,0.9821993410960643,0.23974262258794116,0.9632373833427721,0.20960708826510477,0.9999866873054577,0.9316261026085471,0.9688479596625361,0.9999948145879998,0.5111099451833429,0.9998323826934397,0.9999975419120288,0.9439790351983509,0.5482865896597917,0.06084883376515961,0.3345221366388902,0.7041544378155095,0.9999923937099737,2.2747996834836025e-06,0.998915948755945,0.002072110963388126,0.3067077915311771,0.9996527556727944,0.021394273694165997,1.57206777524551e-05,0.9999805045397996,0.9736527905729979,1.0000000000000002,1.2240944184076062e-05,0.9997664556244373,0.005041661229469118,3.155068414270697e-06,0.05018626862621303,3.147422186658341e-05
afy,4.443382038791204e-05,0.9945553565468954,0.09014664141937445,3.6158379687353425e-05,4.55196546320936e-05,0.9961203602155025,0.5158228462380676,5.2384252864842304e-05,4.219594378571462e-05,4.995281638431782e-05,2.3414059612665078e-05,0.00013000861029869782,0.5565645080924864,0.0001843048768889552,0.00047248886868073094,0.9918810355932877,4.8818137435948695e-05,0.553546862628738,0.6603935030308843,0.00020068771565298938,0.8556765051852594,0.9964349084726003,7.396502065063702e-05,0.0011161234822669112,0.5958981490785068,0.9108715127315583,6.07517004469967e-05,4.556056990683491e-05,2.338423591861834e-05,0.9999895920844564,3.874112560686871e-05,0.17310813191166968,0.7859394267692011,0.26866221471358465,0.6914500237924649,5.29459279357907e-05,0.35451604569056866,0.24625811579195264,3.562457331245423e-05,0.8583145041515092,0.00015306837436749552,2.8913543498095744e-05,0.3285750359473562,0.8361871752760778,0.7390727220546919,0.8913614207240511,0.7098195787578506,4.3280842515473774e-05,0.9999780712801952,0.0004266577332636901,0.9997847196142707,0.9372354969016371,0.00021179399330550368,0.9739904771758499,0.9999880229523161,5.8073566600443346e-05,0.19963146075395166,1.2240944184076062e-05,1.0,0.00018321126318189456,0.007324447693622771,0.9999803852767601,0.007845178060773658,0.9999466436136348
vsv,0.9998457174971422,0.08161139163175164,0.995675129158399,0.9998294161904168,0.9998487137493421,0.058043356935346097,0.8566528426213221,0.999860326512655,0.9998418423418483,0.9998566915391626,0.9997965103429535,0.9999652335329334,0.8212565514562679,0.9999939712537249,0.9991547978557956,0.06283203377431472,0.9998561366647587,0.8326460975531489,0.7417950747889404,0.9999967230508451,0.4998288241812797,0.0844748580907832,0.9999074501121852,0.999923247223058,0.04737224071568105,0.410197056477659,0.9998837999854635,0.9998491714732036,0.999798593606872,0.00032376268169373364,0.9998362373845093,0.9820493603777317,0.24032177201120614,0.9630442597644778,0.20975024126021138,0.9998644107554774,0.9321361127577418,0.9692262474560942,0.9998283772359685,0.5112964268428969,0.9999913149349811,0.9998109761447382,0.9444698766908592,0.5485893907938338,0.06108766087774869,0.3350129054386334,0.7045063913621717,0.9998428374135736,3.1273465734579785e-05,0.9995998171266217,0.002674635394544371,0.3067597874580572,0.9999634375563562,0.02614086411332445,0.00014134713103863947,0.9998778700875907,0.9757434318565444,0.9997664556244373,0.00018321126318189456,0.9999999999999999,0.025762654742261696,3.90717350234937e-05,0.07151273517205156,0.0003833692340458345
los,0.009039551235242221,0.0032214904357656146,0.007352671826116195,0.00829578419776731,0.009212167829996516,0.0028846726240207314,0.017180479957450975,0.009781899486834316,0.008853320422067133,0.00953419691533544,0.006562537901796378,0.02138746853607901,0.014526494568254812,0.02711238521735258,0.06509909232784475,0.0029079210028804176,0.00960570259128526,0.014955060112997966,0.010595857041578317,0.027650330002409174,0.008794343862123136,0.012860329507477298,0.013229081195843055,0.03778677537504779,0.023945975204548484,0.00941294939652979,0.011844288921614396,0.00925215486372293,0.00670284180505982,0.002946138591188351,0.008940177624133523,0.008705964653856386,0.030871681775519355,0.0062722985478718876,0.009940057560302166,0.010055945906272361,0.037373860897939266,0.03153430864746871,0.00819798441119608,0.015834683982499397,0.0230734990629214,0.007242356414553486,0.037158096051535645,0.021768017330268993,0.010463821569193283,0.027338990144681215,0.026415144360249155,0.00869891274903387,0.0011645620617780988,0.042355975486540624,0.026397273455401035,0.006713976661891924,0.030678731061981938,0.1983368362099446,0.004431716926350649,0.011097155157925547,0.11316625109654749,0.005041661229469118,0.007324447693622771,0.025762654742261696,1.0,0.0013261461421319846,0.9703025373911857,0.014254010541125245
aww,9.91144186578644e-06,0.9945619174566738,0.09012570628403646,7.387754050800708e-06,9.979991009834815e-06,0.996128633165812,0.515742397899721,1.2230607311712424e-05,9.134687414948266e-06,1.1420499027260264e-05,5.281341370716358e-06,2.207004654736354e-05,0.5565037553633213,3.602247088965619e-05,8.740871583331435e-05,0.9918881173535327,1.0610411724264059e-05,0.5534752704286686,0.6603588629231617,4.3647458454895484e-05,0.8556532304627542,0.9963819495165483,1.4221340061003697e-05,0.0008964126545912821,0.5957480411433813,0.9108430300869909,1.1057307248479074e-05,9.877581698604177e-06,4.6911452371382726e-06,0.9999983805892311,7.349220433361904e-06,0.17307963654908542,0.7857631128807395,0.26865239083302545,0.6913956104614823,1.1626352812256995e-05,0.35430619655663187,0.2460805936393974,7.242614670060681e-06,0.8582456557347974,3.058999897078966e-05,6.2584593208476506e-06,0.32837111544640335,0.8360818108681064,0.7390031188760019,0.891212186978238,0.7096849198555943,9.83629749447415e-06,0.9999997261605275,0.0001486713031726887,0.9996389682267025,0.9372206468551054,4.464615665583485e-05,0.972629737899933,0.9999806944287051,1.1351797297999918e-05,0.1989624826567898,3.155068414270697e-06,0.9999803852767601,3.90717350234937e-05,0.0013261461421319846,1.0,0.0016202707627868559,0.9998734215230943
eab,0.05424570942444638,0.007391139108165114,0.052261843956485636,0.0533427831000778,0.05440436243100369,0.005974428615769326,0.056876188064450404,0.055129865669733345,0.05401264098322278,0.05485623178230404,0.05165382080124777,0.06595084106831872,0.0519083816210237,0.07227714686736987,0.10976075389559288,0.0062004994163125686,0.05481718207208477,0.054320962424926414,0.04438802781948611,0.07362729383075335,0.03162780837325415,0.01728791191832084,0.05824494325352392,0.0836033555415217,0.02583028145819158,0.02860221326792621,0.05668779126568782,0.05442851272143465,0.05172716928020023,0.0033623362961670063,0.05381152274573526,0.052982886360494696,0.04140623124430163,0.04978716032259203,0.0195358742829531,0.05530790818917152,0.08004287415738712,0.07660316612252663,0.053265078441447414,0.03970016585749175,0.06824461717798729,0.05235853161605189,0.07995179282529032,0.04748175738109679,0.014741517897805671,0.04316844163560214,0.059020647948101274,0.05402620227233232,0.0013302957598418845,0.09227650726339008,0.028022661873014373,0.021084891348441045,0.07565476907404883,0.21970013953429346,0.00579348176415589,0.05616377222476355,0.15490242228679682,0.05018626862621303,0.007845178060773658,0.07151273517205156,0.9703025373911857,0.0016202707627868559,1.0000000000000002,0.0162134467216669
ave,9.804190494771231e-05,0.9944805865337774,0.0901721946039869,7.724276849255993e-05,9.948797784046952e-05,0.9960429011930617,0.5159143896544732,0.00011752693426526392,9.196552313807377e-05,0.00011099097439322356,5.370298557104982e-05,0.0002470787579434739,0.5566245043555035,0.0003707262753590326,0.0009207001045943561,0.9918111945887111,0.00010592125461324086,0.5536457518589468,0.6604087637102825,0.0004249468970768371,0.8556580111696852,0.9964279487154368,0.0001497742756197128,0.0014069223731261842,0.5961283266863042,0.910850932804578,0.00012085488651792845,9.908899554420987e-05,5.0652402215106445e-05,0.9998988897756693,8.011409924365913e-05,0.17314562336210218,0.7861577319293802,0.26865786355956267,0.6915604429421297,0.00011517344711844919,0.3547672587856418,0.24650318874713686,7.585536713431724e-05,0.8583510812451053,0.00031234540839328274,6.4129860153597e-05,0.3287990260042657,0.8362748833139243,0.7392298020551468,0.8915344779381607,0.7099449274516092,9.619956868934975e-05,0.9998647233796476,0.0009164361292094164,0.999923641798385,0.9372078401740083,0.0004442074776129144,0.9761728912800876,0.9999437310680962,0.00011915253552715401,0.20034086481614366,3.147422186658341e-05,0.9999466436136348,0.0003833692340458345,0.014254010541125245,0.9998734215230943,0.0162134467216669,0.9999999999999999
