,mel,afi,d4r,bea,cas,nsc,d6r,mfi,bik,mtt,ddr,mwf,sod,fer,pcr,bog,mor,cha,lta,imf,dzc,can,non,pau,mei,sti,mtn,jbw,stf,aft,bre,lau,gis,ast,nat,ton,dsc,afs,mtw,gme,doh,rth,d8r,ats,abw,dcc,lev,rut,atn,ltl,bph,clo,lov,mso,dnc,rte,phi,d3r,afy,vsv,los,aww,eab,ave
ddr,0.9931377933620623,0.9962008307980016,0.9978581955344434,0.9881773070877728,0.9917884634207724,0.9946258762045944,0.9920190234852746,0.9863098793255318,0.9931462148804487,0.993355974894389,1.0000000000000002,0.9913007628146425,0.9901495949516522,0.99881194641425,0.9859226155470217,0.9949819724067013,0.9912892504020951,0.996646861601449,0.9931159777411657,0.9908660141708282,0.9887304884237508,0.9904570985684428,0.9933368077324064,0.9552246714620266,0.990461433690817,0.999474192618076,0.9988936030304494,0.9933601941334895,0.9902219168129076,0.9960017300716348,0.9910780932518071,0.9896414412643704,0.9820896389441517,0.9994744053256645,0.9867633382652183,0.9921038946190026,0.9862655114958974,0.9983549576749743,0.9899007245505494,0.9965281660163365,0.9925880372365016,0.9987295891748915,0.9771053612704542,0.9909901465720409,0.9534918308099332,0.9873644400086954,0.9933939066751077,0.9894123164483548,0.9949439139857105,0.9230993650959564,0.983742208252117,0.9976943409029679,0.9857564287888891,0.9657685468677162,0.9824692806898921,0.9920435338883684,0.9490902307821255,0.9904427930327115,0.9858135240542142,0.9806783822717323,0.9766997703877743,0.9183908559895864,0.9656194774711864,0.774511452368844
mwf,0.9966649642443317,0.9961672394899637,0.9959304036773785,0.9956968696286341,0.997210210555728,0.9966715517687773,0.995653384749963,0.9931937831256781,0.9985148001839056,0.9972106229318725,0.9913007628146425,1.0,0.9884248687840925,0.9937477018129779,0.973588195521953,0.996747492164122,0.9967509569841955,0.9968682242509344,0.9785262613854578,0.9844077751371222,0.9967771256688654,0.9980754689238847,0.994799047345618,0.9762414699285563,0.9921140407045401,0.9933622409108317,0.9927691025062869,0.9985399965557581,0.9909597541041396,0.9898493518552405,0.9916284371195149,0.992822872508383,0.9947528625705313,0.9925991097520357,0.9955212402550146,0.9963965156806334,0.996072864439919,0.9909127346023756,0.9967797064053695,0.9971086988415951,0.9931035005070452,0.9936014540326907,0.9741887954855678,0.9916654361869237,0.9659016933633978,0.9981855378377354,0.9992370671040647,0.9737880112596344,0.993205623440741,0.9489273603044913,0.9652019298296053,0.9906057943404089,0.9919926904527218,0.9789027079819356,0.9622949594877097,0.9792021817921234,0.9705871281095916,0.997334238988783,0.995241509559531,0.9948763362726232,0.9737072637113037,0.9429030495746804,0.9620984651528274,0.80261538705969
sod,0.9917217708968674,0.9876640343903819,0.9892495248641006,0.9884128002446293,0.9901142245777773,0.9857557998273324,0.9975360726798459,0.992453640416182,0.9846132249272792,0.9832262354017162,0.9901495949516522,0.9884248687840925,0.9999999999999998,0.9902723441828264,0.9951448563602374,0.9864142071656211,0.9925650024199756,0.9960670833027773,0.9945518237203231,0.9677692464424853,0.9940989240637701,0.994683112771979,0.9788172330455596,0.9817453625302246,0.9990795446449726,0.9904609843888112,0.9875903008400785,0.9849805274888463,0.9706888046788957,0.9798073146291763,0.9724150970962679,0.9738054865202034,0.993022136107189,0.9927545052442277,0.9843841108317141,0.9802769691000536,0.9939009743388542,0.9899014295893086,0.9866967936670882,0.987901471726408,0.9748610810499859,0.994565178242762,0.9961542736813385,0.9732295373033942,0.9854138151628713,0.9925573572745755,0.9931107840239424,0.967737057750701,0.9971385049111638,0.9635599368105974,0.9880903469347918,0.9832836194951773,0.997424412866406,0.9897582787824861,0.9875287908757191,0.9712578822298249,0.977753265431481,0.9846993522627038,0.9840936373545534,0.9910491342275414,0.9461916509964179,0.9472836507614366,0.9335380306545842,0.8426068350378416
fer,0.9937205928150874,0.9986807723200246,0.998753324775618,0.9884028720571411,0.9927952151382932,0.9975052526437783,0.9928022403697067,0.9865806442405538,0.9957776731051222,0.9966495182209191,0.99881194641425,0.9937477018129779,0.9902723441828264,1.0,0.9834984624023801,0.9977034882814847,0.991981792044007,0.9977231899776485,0.9912491518335627,0.9933342996595255,0.9908846979677798,0.9925623629692907,0.9960767571750548,0.9580312137610305,0.9912324212128139,0.9993632326824212,0.9993521447263796,0.9960042224630835,0.9930426927346079,0.9966037213828514,0.9933606013550902,0.9910204779661627,0.9854555595418711,0.998583367311677,0.9917979428707118,0.9956661102731161,0.9893560061793993,0.9985353434663429,0.9907508337035738,0.99863656394308,0.994901249244301,0.9986213896050605,0.9751791328166524,0.9939002645475966,0.9559190850476731,0.9901513782974918,0.9951771155581254,0.9908298943787781,0.9958055835901151,0.9268791678215894,0.9816079331088284,0.998670026632147,0.9865360878629755,0.9666699281201504,0.9794709840594455,0.9935723515866232,0.9506365091523186,0.9921013740010283,0.9913737864744482,0.9827673144520603,0.9806423033981297,0.9165431676421053,0.971659706797878,0.774265929626939
pcr,0.980293028319223,0.9759059007671387,0.9794916891760312,0.9736768056264373,0.9770605788143517,0.9721216301435064,0.9877497351947541,0.9805253231758835,0.9695913817585444,0.9691025501785081,0.9859226155470217,0.973588195521953,0.9951448563602374,0.9834984624023801,1.0000000000000002,0.9730639901547408,0.9802012332254733,0.9874347137910642,0.9977274135172713,0.9583258387560228,0.9808506286284324,0.9814126940405002,0.9651685219954463,0.9641767197884245,0.9929070455147154,0.9851319876842721,0.9809729954108327,0.9702528966587046,0.9564151532881359,0.9713878666062739,0.9585556924745217,0.9570234789690263,0.977628413077118,0.9871066925618688,0.968159953411094,0.9651225274176689,0.9797591954667833,0.9860110206528013,0.9718557317834107,0.9767474289813642,0.9615736678127331,0.9897379405541461,0.9944621914885615,0.9594915373855425,0.9757597928857841,0.9772539712057167,0.9810939610488641,0.9658830770332089,0.9885060658159711,0.9449957679204897,0.996738494013244,0.97570572271792,0.9888813446540746,0.9781081659383017,0.9970690025740038,0.9675753506506245,0.9615450013735113,0.9695639201343026,0.9656625378889431,0.9755262410099697,0.9336325463013087,0.924944166606976,0.9192666402949955,0.8332825964919052
bog,0.9948854006589635,0.9998430404605747,0.998761653924272,0.9919941217875157,0.9950689153110522,0.9999891273001258,0.9924878667440274,0.9880472605441152,0.9992079548114355,0.9992509141119158,0.9949819724067013,0.996747492164122,0.9864142071656211,0.9977034882814847,0.9730639901547408,0.9999999999999999,0.9937224468473517,0.9965731663606071,0.982128902301471,0.9931203904367698,0.9929841647822978,0.9944939572333346,0.9987074789820461,0.962578106587492,0.988150571205384,0.9962033341216259,0.9969421262949348,0.9992211539177827,0.9962446148494422,0.9959744397952345,0.9963703846152028,0.9962520181247729,0.9884890680743867,0.9957962182933413,0.9953370865020298,0.9990755305148106,0.9915488738317682,0.9944231769739966,0.9943978415452639,0.9993155689637613,0.9973447336568795,0.9950228598129599,0.9692377851952337,0.9967771263556482,0.9547318829561504,0.9933999605649021,0.9962602288159926,0.9851700707323992,0.994838128890553,0.9318899839711595,0.9687466671523514,0.9970572037532084,0.9849456835296102,0.9673139133902809,0.9660974246254072,0.9891866708537306,0.9543747829411251,0.9958547786916965,0.9967469244631793,0.9860838981889394,0.9823292888268009,0.9260125915946559,0.9744462062083752,0.7752519238500318
mor,0.9997272499176385,0.9932388737620621,0.9957547725134398,0.9992094827460735,0.9996939816347158,0.9933893345469301,0.9984058090664143,0.9990238371633502,0.9951516138735225,0.9913987239179125,0.9912892504020951,0.9967509569841955,0.9925650024199756,0.991981792044007,0.9802012332254733,0.9937224468473517,1.0,0.9969128891264706,0.9829762111923819,0.9772912394939205,0.9989922875618944,0.9982330976686427,0.9906063706991938,0.9804156345257963,0.9946804826619566,0.9930155183799859,0.9893147022856592,0.995341181433685,0.9855672596422053,0.9896043061020984,0.9876961347589917,0.9900489911345184,0.993663406314201,0.993804610342365,0.9874433146628239,0.9904424573213969,0.9938402800357483,0.9921724577388996,0.9990247892794549,0.9939382013461134,0.9880531165418872,0.9948570323715153,0.982849609375717,0.9875041816183323,0.9713496819207941,0.9974739925145829,0.9978410220336037,0.9661621090958172,0.9953598878875308,0.954734602591458,0.973152251888977,0.9866167717111276,0.9940534630905057,0.9855627968955947,0.9709635505096285,0.9720918678961957,0.976676938765482,0.9980588470644697,0.9901944256045422,0.995425276893115,0.9591589838517767,0.9564554130232459,0.9447128941557262,0.8332881952588311
cha,0.9972180532649699,0.9971476358139009,0.9977641820999417,0.9940007762586704,0.9965007871225632,0.9962471137523716,0.9985006948660515,0.9939551025455691,0.9958674067685717,0.9951452357654088,0.996646861601449,0.9968682242509344,0.9960670833027773,0.9977231899776485,0.9874347137910642,0.9965731663606071,0.9969128891264706,0.9999999999999997,0.9914403892818953,0.9847219004503931,0.9970133282995955,0.998120373907004,0.9928055604788776,0.9747921310899867,0.9972161256221244,0.9975504079726631,0.9962717721702782,0.9960790311628931,0.9877665818279794,0.9919522990151576,0.98874832055189,0.9888953405362249,0.9938490244078789,0.9979054362900194,0.9931360127431433,0.9935639352115065,0.995980400613846,0.9962819933712616,0.9945309319649557,0.9976338891467382,0.990520882930383,0.9987785805382089,0.9851492617878583,0.9892397525202588,0.9719132921587992,0.996505005054369,0.9988115836958469,0.9803326111631365,0.9985754526469759,0.9491069267170335,0.981685534537509,0.9938983011167709,0.9949416159701625,0.9814436430764408,0.9800113312426711,0.9842332347403013,0.9692662814494339,0.9944170677006944,0.9929265569545775,0.9924118315939118,0.9693208349090524,0.938883355401145,0.9580770765037642,0.8101419676849476
lta,0.9841109778777346,0.9847911423436478,0.9872425512776248,0.9768872820370681,0.9812079138448697,0.9813814466587045,0.9888670058361503,0.9807288433296434,0.9778188136480659,0.9784351690667815,0.9931159777411657,0.9785262613854578,0.9945518237203231,0.9912491518335627,0.9977274135172713,0.982128902301471,0.9829762111923819,0.9914403892818953,1.0000000000000002,0.9730282701284139,0.9825095392986599,0.9837372579241039,0.9761539313821826,0.9568374810924944,0.9920755499183339,0.9919898147798214,0.9896686880841681,0.9783522207701971,0.9695436987173096,0.9822532484478657,0.9709626790959979,0.9686834160710709,0.9776933936022841,0.9934985803316553,0.9752840795261467,0.9754093950254515,0.9812681238910149,0.9925291992525769,0.9766804737339416,0.984790740417025,0.9735048198872907,0.9944344896092454,0.9890762908898443,0.9717929620052149,0.9663613851634052,0.9793340838266011,0.9846369590254032,0.979860376544497,0.9925997465532062,0.9326952546777566,0.9965712719272339,0.9865145812958857,0.9864815434544245,0.9707704757206261,0.996559309127982,0.9810339215133058,0.9518666331296008,0.9756750133789311,0.9736432713802732,0.9743491601730525,0.9515604911883582,0.915336132988913,0.9400524380977818,0.8035462228901085
imf,0.9809690435831505,0.9937146415798784,0.992056293716439,0.9743616928111904,0.9807991746283469,0.9933404540013531,0.9746868285220988,0.967523305974173,0.9911553856048829,0.9939712222735125,0.9908660141708282,0.9844077751371222,0.9677692464424853,0.9933342996595255,0.9583258387560228,0.9931203904367698,0.9772912394939205,0.9847219004503931,0.9730282701284139,0.9999999999999998,0.9743753049320356,0.9771037347950005,0.9962459836808789,0.9260816162651853,0.970285232818093,0.9916889178937308,0.994398608091543,0.9912267350568925,0.9974228409834253,0.9956352338239148,0.9964384637581936,0.991366572394125,0.9661270420758924,0.9884703400664255,0.9849550424549762,0.9946782583863147,0.9723740106897601,0.9904155237561846,0.980011018987388,0.9933667757014122,0.9972623005636605,0.9869753193197536,0.9433349320062793,0.9968001503516929,0.9187563871955783,0.9747165953801575,0.9828335291796464,0.9949729668259809,0.9804841652730366,0.8853034103114897,0.9601631264334362,0.9968273583397628,0.9634698981487148,0.9342655101398195,0.956732480834057,0.997148486846643,0.9156717874814055,0.984167189371383,0.9845825779549057,0.9625798443992007,0.9952846855023095,0.8790363558500176,0.9900157727938592,0.7065971358562047
dzc,0.998199407208115,0.9925581072517488,0.9937927064697024,0.9974635935924694,0.9982347214715291,0.9926821831800068,0.9989912436692736,0.9983251481269909,0.9941356712175585,0.9910023808981708,0.9887304884237508,0.9967771256688654,0.9940989240637701,0.9908846979677798,0.9808506286284324,0.9929841647822978,0.9989922875618944,0.9970133282995955,0.9825095392986599,0.9743753049320356,1.0,0.9993562775376206,0.9885768507087382,0.985387755991451,0.9962818075413451,0.9910458698354464,0.9877488854407172,0.9943454941221875,0.9825813004971636,0.9858800693724309,0.984362809636192,0.9865357278136396,0.9968762482045262,0.9917255164235627,0.9900268136246754,0.9897041004332292,0.9967131950292435,0.990026600264968,0.9970203742382278,0.9932191215598173,0.9852967153918256,0.9936612854350122,0.9848891547302452,0.9849169168361362,0.9780827048701561,0.9989907968593005,0.9981285144788994,0.9641753791567802,0.9957656961962769,0.9630186971284938,0.972689800602182,0.9846792773021349,0.9960998104848434,0.9891084169004174,0.9703299434143009,0.9699860942279803,0.9812750564865386,0.9960804306236848,0.9922622363045139,0.997359316778229,0.956499213541939,0.9575311257035449,0.9433295375495253,0.8426578343768006
can,0.9974153032415344,0.9942251497190172,0.994505128616286,0.996470456820344,0.9974577977335234,0.9942208182463553,0.9990875352483813,0.9966563223326231,0.9953021002258442,0.9932730224630439,0.9904570985684428,0.9980754689238847,0.994683112771979,0.9925623629692907,0.9814126940405002,0.9944939572333346,0.9982330976686427,0.998120373907004,0.9837372579241039,0.9771037347950005,0.9993562775376206,1.0000000000000002,0.9898992137570385,0.9848845002051521,0.9967169764379538,0.99220423992234,0.990419951484767,0.9954341428839286,0.9840344711904342,0.9863213103248644,0.9852763004415782,0.9874642120053703,0.998117550414007,0.992961640437895,0.9935112581511685,0.991781564921634,0.9986074738432419,0.9903863814862159,0.9961413324077311,0.9949067764602486,0.9868731936519557,0.994401202749429,0.9848485425777442,0.9857009941755837,0.9784094341580022,0.999665461588031,0.9991679787292629,0.9684607205103231,0.9966683428445136,0.9626362692502515,0.9724291851732878,0.9874088169782246,0.9967547059720455,0.9881623807361881,0.970419545188406,0.9737840726404707,0.9800340345064809,0.9954714786518636,0.9943361563384775,0.9976436348684238,0.961394363415531,0.9534569150827312,0.9493582000070168,0.8299996027039391
non,0.9926484510972079,0.9983688124693857,0.9976877459646509,0.9892124884549878,0.9930818158884221,0.9988360362241652,0.9872587171771646,0.983859550705748,0.998673831530488,0.9987477594341162,0.9933368077324064,0.994799047345618,0.9788172330455596,0.9960767571750548,0.9651685219954463,0.9987074789820461,0.9906063706991938,0.9928055604788776,0.9761539313821826,0.9962459836808789,0.9885768507087382,0.9898992137570385,1.0000000000000002,0.9517905136093879,0.9818846779325004,0.9950280732950754,0.9956432149440241,0.9987120882811475,0.9992794468466965,0.9975693140370094,0.9993171274020469,0.997569942577366,0.9816984329909454,0.99308895314787,0.9918685259995231,0.9992678888315343,0.9853102352247192,0.9935778077400473,0.9929481227749566,0.9982717976924936,0.9996847123101386,0.9924217640235513,0.9583312215497337,0.9994433648361235,0.9408834278038666,0.9887942133107169,0.9931992915262868,0.9861735374122356,0.9892665804911248,0.9162490834802381,0.9628577398724434,0.9965654137079649,0.9779853145656938,0.9570358244892745,0.9594047336505954,0.9903787318642976,0.9434213609609164,0.9954780112492594,0.993404375959412,0.9803269149362822,0.9877920451275254,0.9145420630847731,0.9795687179532576,0.7559749721623137
pau,0.975780185205832,0.961462940192099,0.9621849694026864,0.9796319655340687,0.976294382084572,0.9619994163996102,0.9842499084783918,0.9849742809658436,0.9656589102256758,0.9604357989248667,0.9552246714620266,0.9762414699285563,0.9817453625302246,0.9580312137610305,0.9641767197884245,0.962578106587492,0.9804156345257963,0.9747921310899867,0.9568374810924944,0.9260816162651853,0.985387755991451,0.9848845002051521,0.9517905136093879,1.0000000000000002,0.9836595258574306,0.957930851476288,0.9535339963161636,0.9657725300404769,0.9405032371906996,0.9441493826277856,0.943029182387397,0.9510660131804511,0.9915916728443076,0.9616622705818344,0.9696404570171382,0.9572491612045642,0.9873184089545365,0.9553415289671863,0.974665964800572,0.9626274824504938,0.945521391117151,0.9654574891505096,0.9829864726794858,0.9435693972390646,0.9940536383465107,0.986798409503697,0.9788111433220694,0.9146337998942529,0.9754489438465804,0.9941882510436657,0.9459921875903292,0.9463581409706318,0.9896957107089576,0.9977778625051847,0.9448079674572689,0.9223064912655178,0.9989291940534221,0.9704767449047458,0.9709215271740926,0.9928415673189558,0.9039450750517205,0.979586885612896,0.888082585960871,0.8955889625776831
mei,0.9939068384537324,0.9891085040995345,0.9906869550894442,0.9907508831050164,0.9926761989354471,0.9876009670728684,0.9986437891468004,0.9944710028409929,0.98772108582322,0.9861812660162191,0.990461433690817,0.9921140407045401,0.9990795446449726,0.9912324212128139,0.9929070455147154,0.988150571205384,0.9946804826619566,0.9972161256221244,0.9920755499183339,0.970285232818093,0.9962818075413451,0.9967169764379538,0.9818846779325004,0.9836595258574306,0.9999999999999996,0.9916857673894647,0.9885266501682148,0.98811102455454,0.9743070928798585,0.9814870096334074,0.9759652397286472,0.9764703508531942,0.9951026878256001,0.9926255185596585,0.9869993739997163,0.9834578229203614,0.995711256897463,0.9911084687578645,0.98957990098146,0.9901271381142961,0.9783467150432856,0.9954404289254017,0.9935331830502077,0.9767448169747815,0.9846295429520632,0.9952118972903617,0.9959249879209843,0.9679193909501771,0.996248710914754,0.9639540331765553,0.9855792242594005,0.9839826119488951,0.9989841769659933,0.990689295481892,0.9842035684987854,0.9720415320300139,0.9801582912012812,0.9881675274088547,0.9860174761269128,0.9942372600853396,0.9508436762740587,0.9480719335531336,0.9372486999213009,0.8428500315359009
sti,0.994840710330115,0.9972270480288609,0.998728268721221,0.9897388789939038,0.9937316489168442,0.9959248851137164,0.9932475239673826,0.9883205484187036,0.9949409398543468,0.9949428110678752,0.999474192618076,0.9933622409108317,0.9904609843888112,0.9993632326824212,0.9851319876842721,0.9962033341216259,0.9930155183799859,0.9975504079726631,0.9919898147798214,0.9916889178937308,0.9910458698354464,0.99220423992234,0.9950280732950754,0.957930851476288,0.9916857673894647,1.0000000000000004,0.9987786559560907,0.9952222427267082,0.9919774922175153,0.9968414961083453,0.9928539392940606,0.9905699441932917,0.9841618226596525,0.9990585527745146,0.9884960487328653,0.9938670617830162,0.9878630501278639,0.9992038654861113,0.9918121251589769,0.9977567794866181,0.9941403410118845,0.9992826325876472,0.9766435529878144,0.9930503181821484,0.9550647311424133,0.989534713540558,0.9950972803514831,0.988669565077815,0.9952095370479749,0.9257844626873785,0.9832092280345017,0.997542929567364,0.9871438506937276,0.9677224251088015,0.9812462461054046,0.9917131412062399,0.9518804473898349,0.9927614489079046,0.9879346105919588,0.9830529854086821,0.9777965226947389,0.9198083676768715,0.9665919583834509,0.7810608395941655
mtn,0.9911802623931437,0.9979830931261421,0.9976811709167617,0.9860666290327746,0.9902736269004897,0.9967597595338543,0.9902937184441439,0.9829131678835326,0.9950175885682282,0.9965674034029826,0.9988936030304494,0.9927691025062869,0.9875903008400785,0.9993521447263796,0.9809729954108327,0.9969421262949348,0.9893147022856592,0.9962717721702782,0.9896686880841681,0.994398608091543,0.9877488854407172,0.990419951484767,0.9956432149440241,0.9535339963161636,0.9885266501682148,0.9987786559560907,1.0000000000000002,0.9951306002276125,0.9931091777430787,0.9957191262173682,0.9930845966175899,0.991185129254841,0.9830714447440337,0.9980969700731476,0.9917089407647047,0.9955338709438938,0.9877205526421466,0.9968631203697154,0.98852830677287,0.9980614755845694,0.9950676165825613,0.997226106727288,0.9718008266553405,0.9933336955592927,0.9510409898188208,0.9879430680098016,0.9937791960327317,0.9927922635239834,0.994017664642626,0.9212199105864407,0.9781099145223016,0.9994225278778539,0.9839829052644097,0.9621149015342815,0.9763656578975463,0.9951946319408259,0.9458576521157315,0.9899649445121513,0.9898770536608055,0.9802211389446887,0.9839967183277493,0.91152878925228,0.975344811913103,0.7592985425558682
jbw,0.9962656620139569,0.9986650012063784,0.9982348947354145,0.9943322684605046,0.9967994123362504,0.9992426737663141,0.9929370262027405,0.9902932773003458,0.999986051207233,0.9991189824595722,0.9933601941334895,0.9985399965557581,0.9849805274888463,0.9960042224630835,0.9702528966587046,0.9992211539177827,0.995341181433685,0.9960790311628931,0.9783522207701971,0.9912267350568925,0.9943454941221875,0.9954341428839286,0.9987120882811475,0.9657725300404769,0.98811102455454,0.9952222427267082,0.9951306002276125,1.0,0.9963799312316108,0.9950831287860733,0.9968151175525385,0.9969716888503602,0.9896208565995316,0.9941810778248664,0.9947501698536462,0.9990641590664094,0.9919757314699091,0.9932878232099605,0.9966376383446954,0.9988735669352843,0.9975679290308043,0.9941021781228442,0.9677462501790485,0.9969292630085891,0.9548673842451579,0.9949391256801454,0.9973863896597188,0.9804542041749931,0.9929455217711408,0.934558882848729,0.9648257712964294,0.9946669565611057,0.9860461392893067,0.96958294541671,0.961712815005408,0.9853685853007546,0.9586881874898419,0.9980293755361762,0.9959714211012207,0.9889608131484197,0.9810653758820546,0.9319284250918991,0.9712754796173724,0.7827819386095747
stf,0.988283206682817,0.9957526557908218,0.9949542292483783,0.9845570826329312,0.9889396646540933,0.9964898044568569,0.9807462141707506,0.9775952725319514,0.996381340436119,0.9967608059891861,0.9902219168129076,0.9909597541041396,0.9706888046788957,0.9930426927346079,0.9564151532881359,0.9962446148494422,0.9855672596422053,0.9877665818279794,0.9695436987173096,0.9974228409834253,0.9825813004971636,0.9840344711904342,0.9992794468466965,0.9405032371906996,0.9743070928798585,0.9919774922175153,0.9931091777430787,0.9963799312316108,1.0000000000000002,0.996907889058181,0.9997915011927597,0.9972415992659064,0.9742175377391457,0.989259154384225,0.9879010658384756,0.9978680703463341,0.9784898143411931,0.9905118599397102,0.9893124110618635,0.9956283560989451,0.9997587998204891,0.9880859077148001,0.9474001308653803,0.9997199290701257,0.9274904066839419,0.982881427455989,0.9884004358847314,0.9861525595614609,0.983392518025418,0.9014130949596261,0.9554873343798062,0.9949778089779501,0.9697302497879559,0.9459147888848115,0.9516004555637303,0.9902987935998043,0.9314645797443262,0.9926463790839447,0.9896498186123225,0.9730468361214812,0.9911353957203285,0.9028262202545672,0.9835302389439446,0.7349153065467741
